,Rank within filtered selection,Nationwide rank,Zip code,City,Metro area,County,State,Total population,Population per sq. mi.,Per capita income,Median household income,Median home value,Poverty rate,Median age,Sq. mi.,Homeownership rate,"County, state"
3524,658.0,658.0,01742,Concord,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,18448,764.6905679110916,101257.0,195125.0,1218100.0,0.0364384196500984,47.4,24.12479082930822,0.7176653916985408,"Middlesex County, MA"
3530,659.0,659.0,95138,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,18960,728.2348766153906,85919.0,204476.0,1497200.0,0.057639330366603,38.9,26.035556121838308,0.7879211031593646,"Santa Clara County, CA"
3574,660.0,660.0,60047,Lake Zurich,"Chicago-Naperville-Elgin, IL-IN",Lake County,IL,44240,1268.630090866567,81812.0,176081.0,541300.0,0.0270164447924823,42.6,34.8722612828621,0.8572501878287002,"Lake County, IL"
3592,661.0,661.0,08553,Rocky Hill,"New York-Newark-Jersey City, NY-NJ",Somerset County,NJ,819,1343.681724056456,80279.0,148056.0,597200.0,0.039072039072039,44.5,0.6095193417735204,0.759375,"Somerset County, NJ"
3612,662.0,662.0,07059,Warren,"New York-Newark-Jersey City, NY-NJ",Somerset County,NJ,16811,853.1286063839685,103266.0,212479.0,921500.0,0.0265681777565973,44.8,19.70511816647941,0.8588479501816295,"Somerset County, NJ"
3637,663.0,663.0,94005,Brisbane,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,4692,1023.8155623889122,108011.0,156169.0,1232200.0,0.055160525748761,43.6,4.582856690566373,0.497148288973384,"San Mateo County, CA"
3644,664.0,664.0,21029,Clarksville,"Baltimore-Columbia-Towson, MD",Howard County,MD,13607,804.362215994778,89689.0,243542.0,912100.0,0.0109518559353178,43.1,16.916508171846225,0.9209505334626577,"Howard County, MD"
3704,665.0,665.0,34275,Nokomis,"North Port-Bradenton-Sarasota, FL",Sarasota County,FL,22436,873.625799720922,84496.0,89369.0,473400.0,0.0807263574253865,64.9,25.68147599025479,0.7454572098475967,"Sarasota County, FL"
3707,666.0,666.0,87122,Albuquerque,"Albuquerque, NM",Bernalillo County,NM,18578,856.5539656224761,80877.0,169041.0,650200.0,0.0255415454251535,48.9,21.689234707469915,0.9053452115812918,"Bernalillo County, NM"
3713,667.0,667.0,01776,Sudbury,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,19270,789.5511251170307,95348.0,236509.0,988900.0,0.0292238399497224,42.3,24.40627261109116,0.8740546380614292,"Middlesex County, MA"
3719,668.0,668.0,94028,Portola Valley,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,6531,377.0568257992518,175395.0,250001.0,2000001.0,0.043793369313801,57.2,17.320996606164503,0.7695868945868946,"San Mateo County, CA"
3725,669.0,669.0,95066,Scotts Valley,"Santa Cruz-Watsonville, CA",Santa Cruz County,CA,15135,808.3047331734423,84587.0,151250.0,1136400.0,0.0567627197967506,47.1,18.72437383928123,0.7108343337334934,"Santa Cruz County, CA"
3752,670.0,670.0,07960,Morristown,"New York-Newark-Jersey City, NY-NJ",Morris County,NJ,46702,1349.1306813141723,90631.0,160334.0,735600.0,0.057901506398378,40.0,34.61636492804992,0.6091929898205478,"Morris County, NJ"
3784,671.0,671.0,11771,Oyster Bay,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,10908,1006.2811128385708,92894.0,157923.0,936300.0,0.0540391508133443,41.1,10.83991328151846,0.6996449704142012,"Nassau County, NY"
3785,672.0,672.0,37220,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,TN,5265,682.7279820395788,115658.0,180417.0,818200.0,0.0053181386514719,45.9,7.711709697720841,0.8801742919389978,"Davidson County, TN"
3799,673.0,673.0,45243,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,OH,16103,829.8118635100585,109545.0,171172.0,627000.0,0.0237540167601285,44.0,19.405603496538596,0.8915286026883401,"Hamilton County, OH"
3813,674.0,674.0,28480,Wrightsville Beach,"Wilmington, NC",New Hanover County,NC,2776,712.0188896909351,103755.0,172500.0,1131800.0,0.0382096069868995,59.6,3.898772968235398,0.3772108843537415,"New Hanover County, NC"
3836,675.0,675.0,19073,Newtown Square,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,PA,21915,1067.7575758043206,80491.0,134839.0,610300.0,0.0339503344634839,46.3,20.524321715527854,0.759076274009104,"Delaware County, PA"
3855,676.0,676.0,02053,Medway,"Boston-Cambridge-Newton, MA-NH",Norfolk County,MA,13436,1164.6239476532255,78143.0,173750.0,617300.0,0.0333483213429256,40.7,11.536771184444728,0.854236577181208,"Norfolk County, MA"
3875,677.0,677.0,08243,Sea Isle City,"Atlantic City-Hammonton, NJ",Cape May County,NJ,2000,907.279050863346,88974.0,108359.0,1087300.0,0.0541624874623871,66.1,2.2043934532565763,0.1541896115493377,"Cape May County, NJ"
3883,678.0,678.0,30004,Alpharetta,"Atlanta-Sandy Springs-Roswell, GA",Fulton County,GA,68707,1184.849418664518,76606.0,156100.0,657700.0,0.0498470948012232,39.2,57.9879594129707,0.7247313533447004,"Fulton County, GA"
3894,679.0,679.0,98333,Fox Island,"Seattle-Tacoma-Bellevue, WA",Pierce County,WA,3414,657.337245537365,97910.0,172292.0,1003900.0,0.0128881077914469,53.1,5.193681056683617,0.8303341902313625,"Pierce County, WA"
3909,680.0,680.0,53092,Mequon,"Milwaukee-Waukesha, WI",Ozaukee County,WI,20886,1028.4938352482525,81191.0,128156.0,473300.0,0.040840869732538,50.3,20.307365279402624,0.7524019878520155,"Ozaukee County, WI"
3910,681.0,681.0,91361,Westlake Village,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,CA,18802,651.3219117850751,90911.0,144900.0,1433300.0,0.0695573139435414,50.1,28.867445820254133,0.6443640747438216,"Ventura County, CA"
3951,682.0,682.0,93108,Santa Barbara,"Santa Maria-Santa Barbara, CA",Santa Barbara County,CA,11526,413.78861501881966,133318.0,230419.0,2000001.0,0.0706590313500922,54.5,27.854802142093213,0.6590867746043296,"Santa Barbara County, CA"
3974,683.0,683.0,18902,Doylestown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,PA,22898,845.7008659859192,84858.0,161267.0,668200.0,0.038500417527359,46.3,27.07576747400569,0.8998191681735985,"Bucks County, PA"
3991,684.0,684.0,11568,Old Westbury,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,4144,478.1165069138987,130620.0,250001.0,2000001.0,0.0333227546810536,29.2,8.667343503256768,0.8745210727969349,"Nassau County, NY"
4008,685.0,685.0,93953,Pebble Beach,"Salinas, CA",Monterey County,CA,3613,446.12532149645386,123102.0,142763.0,2000001.0,0.0610820244328097,63.4,8.0986212301978,0.4879518072289157,"Monterey County, CA"
4015,686.0,686.0,06897,Wilton,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,18777,700.880776568343,113354.0,242199.0,928800.0,0.0237247924080664,43.1,26.790576411491937,0.8461298377028714,"Fairfield County, CT"
4042,687.0,687.0,33418,Palm Beach Gardens,"Miami-Fort Lauderdale-West Palm Beach, FL",Palm Beach County,FL,43676,952.6448456922544,86509.0,125497.0,684900.0,0.0549430314190355,52.0,45.84709632083521,0.677503371936189,"Palm Beach County, FL"
4050,688.0,688.0,78738,Austin,"Austin-Round Rock-San Marcos, TX",Travis County,TX,31019,736.9829368500725,99621.0,183048.0,916300.0,0.0380250266757202,43.4,42.0891698423546,0.7249660895236576,"Travis County, TX"
4051,689.0,689.0,48167,Northville,"Detroit-Warren-Dearborn, MI",Wayne County,MI,24713,1272.1183606035222,76974.0,124630.0,452800.0,0.0400780424355743,44.1,19.42665145425272,0.6989409984871406,"Wayne County, MI"
4060,690.0,690.0,29928,Hilton Head Island,"Hilton Head Island-Bluffton-Port Royal, SC",Beaufort County,SC,15785,762.4176237092438,91192.0,97576.0,797700.0,0.0758378550909671,63.2,20.703876076741608,0.3718624762708289,"Beaufort County, SC"
4066,691.0,691.0,91301,Agoura Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,23879,721.0453989124809,82598.0,163317.0,1116200.0,0.0651147098515519,46.7,33.117193502677615,0.7677140447068748,"Los Angeles County, CA"
4093,692.0,692.0,80007,Arvada,"Denver-Aurora-Centennial, CO",Jefferson County,CO,19078,762.274619467267,76152.0,176122.0,872000.0,0.0367963098857322,40.7,25.02772558967409,0.9453032104637336,"Jefferson County, CO"
4096,693.0,693.0,01772,Southborough,"Worcester, MA",Worcester County,MA,9907,727.6820045100972,97617.0,201568.0,841700.0,0.0384576562026849,43.9,13.614463376306473,0.843402871850447,"Worcester County, MA"
4107,694.0,694.0,08502,Belle Mead,"New York-Newark-Jersey City, NY-NJ",Somerset County,NJ,11849,895.4875689963284,87447.0,227242.0,816700.0,0.031080623306233,41.6,13.231897806555237,0.8182274667336179,"Somerset County, NJ"
4109,695.0,695.0,18940,Newtown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,PA,29626,856.8419275226111,85903.0,157414.0,655000.0,0.047334652924715,45.9,34.5758056980915,0.8439257113647981,"Bucks County, PA"
4111,696.0,696.0,92694,Ladera Ranch,"Los Angeles-Long Beach-Anaheim, CA",Orange County,CA,35764,890.6511036283462,78543.0,189966.0,1127200.0,0.0366443816610254,36.4,40.15489326213615,0.7026089698116182,"Orange County, CA"
4123,697.0,697.0,35243,Birmingham,"Birmingham, AL",Jefferson County,AL,18176,1450.514967672379,79245.0,99645.0,538400.0,0.0692406405177704,39.2,12.530722126340256,0.4687806793638327,"Jefferson County, AL"
4131,698.0,698.0,23436,Suffolk,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Suffolk city,VA,882,566.4043827220185,136992.0,202708.0,556800.0,0.0272108843537414,54.3,1.5571913405071065,0.8992805755395683,"Suffolk city, VA"
4141,699.0,699.0,20124,Clifton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,VA,14375,662.7469500127419,93604.0,221060.0,884800.0,0.0403843475839019,47.7,21.690028146826823,0.9154177786902074,"Fairfax County, VA"
4166,700.0,700.0,95003,Aptos,"Santa Cruz-Watsonville, CA",Santa Cruz County,CA,24951,769.4975217481852,76751.0,148412.0,1198700.0,0.0410561906295282,48.4,32.42505569519574,0.5903909482394664,"Santa Cruz County, CA"
4187,701.0,701.0,28036,Davidson,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,NC,22963,980.1633062740816,80135.0,156496.0,630900.0,0.0512796253370547,40.8,23.427728678489107,0.7657083236726177,"Mecklenburg County, NC"
4197,702.0,702.0,15090,Wexford,"Pittsburgh, PA",Allegheny County,PA,25763,1178.1198246861609,78310.0,160576.0,476400.0,0.0448590089561578,40.1,21.867894470635022,0.7505541003425348,"Allegheny County, PA"
4203,703.0,703.0,02332,Duxbury,"Boston-Cambridge-Newton, MA-NH",Plymouth County,MA,16185,682.8452579585157,89145.0,176583.0,874600.0,0.0508653965882206,47.6,23.702295375657823,0.877451749568492,"Plymouth County, MA"
4211,704.0,704.0,60048,Libertyville,"Chicago-Naperville-Elgin, IL-IN",Lake County,IL,29124,1025.6212654756146,85758.0,173975.0,551200.0,0.0432562017927871,42.3,28.396447090529307,0.8105436573311368,"Lake County, IL"
4215,705.0,705.0,95065,Santa Cruz,"Santa Cruz-Watsonville, CA",Santa Cruz County,CA,7997,730.7709104477996,75600.0,153222.0,1228500.0,0.086330033830347,43.6,10.94323800477994,0.6698903932946486,"Santa Cruz County, CA"
4222,706.0,706.0,02818,East Greenwich,"Providence-Warwick, RI-MA",Kent County,RI,19786,932.0984111623484,82102.0,139217.0,613500.0,0.0418964184488533,45.7,21.227372306456783,0.7485872448391189,"Kent County, RI"
4242,707.0,707.0,02725,Somerset,"Providence-Warwick, RI-MA",Bristol County,MA,2257,950.990046145474,83015.0,129253.0,417300.0,0.0192578675434476,48.2,2.373316113189626,0.9393605292171996,"Bristol County, MA"
4250,708.0,708.0,08836,Martinsville,"New York-Newark-Jersey City, NY-NJ",Somerset County,NJ,3855,857.2278570401359,97143.0,229726.0,743700.0,0.0080477673935617,38.1,4.497054042679702,0.937546468401487,"Somerset County, NJ"
4251,709.0,709.0,91008,Duarte,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,CA,743,385.8829871902564,110637.0,164375.0,1812500.0,0.0511440107671601,56.3,1.9254541523326345,0.7944444444444444,"Los Angeles County, CA"
4314,710.0,710.0,06877,Ridgefield,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,25110,725.8651994917365,92890.0,179219.0,836200.0,0.0352847152847152,45.1,34.59319997374507,0.8011891102534683,"Fairfield County, CT"
4324,711.0,711.0,14534,Pittsford,"Rochester, NY",Monroe County,NY,33230,1027.3784006793023,76501.0,143694.0,367800.0,0.0261994184637751,47.2,32.34446040332202,0.886783662059326,"Monroe County, NY"
4336,712.0,712.0,06883,Weston,"Bridgeport-Stamford-Danbury, CT",Fairfield County,CT,10396,525.8500191938759,127002.0,250001.0,996700.0,0.0182762601000384,45.7,19.76989563666269,0.9050235478806908,"Fairfield County, CT"
4338,713.0,713.0,08540,Princeton,"Trenton-Princeton, NJ",Mercer County,NJ,50388,974.30620580621,89601.0,176983.0,767900.0,0.0821257056196815,40.6,51.71680083706887,0.6040159005198247,"Mercer County, NJ"
4359,714.0,714.0,07946,Millington,"New York-Newark-Jersey City, NY-NJ",Morris County,NJ,2982,731.5390597909218,82022.0,208587.0,801700.0,0.0382293762575452,44.3,4.076337360375909,0.945121951219512,"Morris County, NJ"
4394,715.0,715.0,02655,Osterville,"Barnstable Town, MA",Barnstable County,MA,4024,621.8468579791366,101734.0,118750.0,806300.0,0.0508262393590385,57.1,6.471046606357554,0.5446487196323047,"Barnstable County, MA"
4398,716.0,716.0,23433,Suffolk,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Suffolk city,VA,1391,811.2437938098087,77946.0,140114.0,503000.0,0.01294033069734,51.0,1.714651021818617,0.8487544483985765,"Suffolk city, VA"
4409,717.0,717.0,40059,Prospect,"Louisville/Jefferson County, KY-IN",Jefferson County,KY,20892,740.7071061917296,91414.0,152727.0,559300.0,0.0221622663326267,47.2,28.20548071614176,0.8156108597285068,"Jefferson County, KY"
4420,718.0,718.0,02067,Sharon,"Boston-Cambridge-Newton, MA-NH",Norfolk County,MA,18538,817.1828412355259,80699.0,192314.0,736100.0,0.0385011658803752,42.5,22.685253611017803,0.8472854109796785,"Norfolk County, MA"
4427,719.0,719.0,94037,Montara,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,2917,530.1564484139236,90748.0,233826.0,1580700.0,0.0338385618611209,50.5,5.502149429148375,0.6473988439306358,"San Mateo County, CA"
4431,720.0,720.0,93449,Pismo Beach,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,CA,8014,808.9053274465675,78198.0,118072.0,1021300.0,0.0693032015065913,55.1,9.907216244078162,0.4341955425410769,"San Luis Obispo County, CA"
4440,721.0,721.0,53058,Nashotah,"Milwaukee-Waukesha, WI",Waukesha County,WI,3405,613.3085645368938,153495.0,104444.0,584900.0,0.0498948001202284,48.0,5.5518546403654065,0.6255924170616114,"Waukesha County, WI"
4451,722.0,722.0,19373,Thornton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,PA,2357,732.9977892177899,77915.0,192708.0,755800.0,0.0076368264743317,38.3,3.2155622222479625,0.9749670619235836,"Delaware County, PA"
4452,723.0,723.0,01532,Northborough,"Worcester, MA",Worcester County,MA,15750,852.6364412735279,77642.0,153199.0,620000.0,0.0366502210546549,45.0,18.47211688076016,0.8069744597249509,"Worcester County, MA"
4458,724.0,724.0,19971,Rehoboth Beach,"Seaford, DE",Sussex County,DE,14886,828.7741203395364,78576.0,102146.0,608800.0,0.0767368350258927,61.7,17.961468190996875,0.3866330242929233,"Sussex County, DE"
4461,725.0,725.0,94304,Palo Alto,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,CA,5000,1040.2292336710088,114617.0,154141.0,2000001.0,0.068893528183716,38.6,4.806632844142255,0.201171875,"Santa Clara County, CA"
4475,726.0,726.0,01886,Westford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,24690,816.4370501611052,77741.0,187198.0,748500.0,0.0324670034218673,42.8,30.241155757358136,0.817768639757602,"Middlesex County, MA"
4490,727.0,727.0,01748,Hopkinton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,19358,738.1252529450868,98172.0,222801.0,802700.0,0.0253026445679846,40.8,26.225901258306017,0.832035755478662,"Middlesex County, MA"
4495,728.0,728.0,29451,Isle Of Palms,"Charleston-North Charleston, SC",Charleston County,SC,4362,478.4667927751006,128199.0,156979.0,1581300.0,0.0254470426409903,54.6,9.116620141390507,0.4086435601198117,"Charleston County, SC"
4498,729.0,729.0,78735,Austin,"Austin-Round Rock-San Marcos, TX",Travis County,TX,20996,1039.7827584620522,90784.0,139191.0,867500.0,0.080729541636669,38.3,20.19267950841509,0.444759483770043,"Travis County, TX"
4504,730.0,730.0,02635,Cotuit,"Barnstable Town, MA",Barnstable County,MA,3577,651.7385377618715,82162.0,110197.0,683600.0,0.0433324014537321,56.4,5.488397252499045,0.7099811676082862,"Barnstable County, MA"
4566,731.0,731.0,02835,Jamestown,"Providence-Warwick, RI-MA",Newport County,RI,5534,590.7488123100587,81200.0,140625.0,842400.0,0.0354803493449781,58.2,9.367771690238186,0.6915887850467289,"Newport County, RI"
4568,732.0,732.0,02030,Dover,"Boston-Cambridge-Newton, MA-NH",Norfolk County,MA,5930,392.8197222979143,133756.0,250001.0,1340300.0,0.0265696395329158,44.9,15.095983382175222,0.9394394394394394,"Norfolk County, MA"
4582,733.0,733.0,94062,Redwood City,"San Francisco-Oakland-Fremont, CA",San Mateo County,CA,25759,398.35228082870634,139495.0,233262.0,2000001.0,0.0499337851522941,44.0,64.66386974467083,0.6733955437059608,"San Mateo County, CA"
4594,734.0,734.0,11765,Mill Neck,"New York-Newark-Jersey City, NY-NJ",Nassau County,NY,683,302.5088527151376,137674.0,196902.0,2000001.0,0.0512445095168374,55.5,2.257785165193688,0.7794117647058824,"Nassau County, NY"
4596,735.0,735.0,01944,Manchester,"Boston-Cambridge-Newton, MA-NH",Essex County,MA,5403,585.4048493037185,106716.0,206389.0,942000.0,0.0205441421432537,48.9,9.229510152548851,0.7232704402515723,"Essex County, MA"
4598,736.0,736.0,10504,Armonk,"New York-Newark-Jersey City, NY-NJ",Westchester County,NY,7665,475.1467436956085,124238.0,250001.0,1243100.0,0.046157915619627,44.2,16.1318584241638,0.8425256751616584,"Westchester County, NY"
4615,737.0,737.0,97210,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,OR,11324,1273.0733823694484,91660.0,93621.0,991200.0,0.099580244708404,38.4,8.895009633241827,0.2872718052738336,"Multnomah County, OR"
4616,738.0,738.0,76262,Roanoke,"Dallas-Fort Worth-Arlington, TX",Denton County,TX,43620,1030.259810032102,77540.0,151250.0,577100.0,0.0400762044666835,39.9,42.33883489897645,0.7097388632872503,"Denton County, TX"
4625,739.0,739.0,01746,Holliston,"Boston-Cambridge-Newton, MA-NH",Middlesex County,MA,15094,809.172031246672,75601.0,159817.0,650300.0,0.0311255641093708,45.2,18.6536353422214,0.8446634942216179,"Middlesex County, MA"
4629,740.0,740.0,23059,Glen Allen,"Richmond, VA",Henrico County,VA,42522,927.8105806705588,75415.0,157897.0,593700.0,0.0281098927013323,39.6,45.830475407240954,0.7613888204875646,"Henrico County, VA"
4630,741.0,741.0,10520,Croton On Hudson,"New York-Newark-Jersey City, NY-NJ",Westchester County,NY,12368,855.9626402312695,87889.0,142791.0,702200.0,0.0527927182457592,48.7,14.44922876150101,0.5996758508914101,"Westchester County, NY"
4641,742.0,742.0,20169,Haymarket,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,VA,28089,750.5519981508933,75450.0,203051.0,729600.0,0.0203092710040618,42.0,37.42445569287912,0.9082974024608266,"Prince William County, VA"
4647,743.0,743.0,15238,Pittsburgh,"Pittsburgh, PA",Allegheny County,PA,12868,815.2300142682412,85622.0,116575.0,491700.0,0.0625582841156356,47.4,15.784502256765473,0.7144055005869528,"Allegheny County, PA"
4649,744.0,744.0,43054,New Albany,"Columbus, OH",Franklin County,OH,27594,1074.8138644134551,88042.0,148100.0,510600.0,0.0181606009773174,38.6,25.673282522326343,0.6312777587974034,"Franklin County, OH"
4666,745.0,745.0,33036,Islamorada,"Key West-Key Largo, FL",Monroe County,FL,3777,646.099030025096,84194.0,86032.0,1017400.0,0.0424515786680817,57.5,5.845853072791787,0.4181568088033012,"Monroe County, FL"
4672,746.0,746.0,46077,Zionsville,"Indianapolis-Carmel-Greenwood, IN",Boone County,IN,36760,829.3242466111635,82166.0,177679.0,580600.0,0.0279942043248858,40.6,44.32524449901351,0.805518666076435,"Boone County, IN"
