ZIP,CBSA,CBSA_NAME,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
55321,26780,"Hutchinson, MN",COKATO,MN,0.000462963,0,0,0.000413223
55321,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",COKATO,MN,0.997222222,1,1,0.997520661
55321,99999,Not in CBSA,COKATO,MN,0.002314815,0,0,0.002066116
55322,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",COLOGNE,MN,1,1,1,1
55323,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",CRYSTAL BAY,MN,0,1,1,1
55324,99999,Not in CBSA,DARWIN,MN,1,1,1,1
55325,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",DASSEL,MN,0.00047081,0,0,0.000449843
55325,99999,Not in CBSA,DASSEL,MN,0.99952919,1,1,0.999550157
55327,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",DAYTON,MN,1,1,1,1
55328,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",DELANO,MN,1,1,1,1
55329,41060,"St. Cloud, MN",EDEN VALLEY,MN,0.479338843,0.2,0.25,0.469549868
55329,99999,Not in CBSA,EDEN VALLEY,MN,0.520661157,0.8,0.75,0.530450132
55330,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",ELK RIVER,MN,1,1,1,1
55331,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",EXCELSIOR,MN,1,1,1,1
55332,31860,"Mankato, MN",FAIRFAX,MN,0.059952038,0.044444444,0,0.058295964
55332,99999,Not in CBSA,FAIRFAX,MN,0.940047962,0.955555556,1,0.941704036
55333,35580,"New Ulm, MN",FRANKLIN,MN,0.015015015,0,0,0.01396648
55333,99999,Not in CBSA,FRANKLIN,MN,0.984984985,1,1,0.98603352
55334,26780,"Hutchinson, MN",GAYLORD,MN,0.000710227,0,0,0.000638162
55334,31860,"Mankato, MN",GAYLORD,MN,0.016335227,0,0,0.014677728
55334,99999,Not in CBSA,GAYLORD,MN,0.982954545,1,1,0.98468411
55335,26780,"Hutchinson, MN",GIBBON,MN,0.001503759,0,0,0.001472754
55335,31860,"Mankato, MN",GIBBON,MN,0.102255639,0.142857143,0,0.101620029
55335,99999,Not in CBSA,GIBBON,MN,0.896240602,0.857142857,1,0.896907216
55336,26780,"Hutchinson, MN",GLENCOE,MN,0.953531111,1,1,0.958066809
55336,99999,Not in CBSA,GLENCOE,MN,0.046468889,0,0,0.041933191
55337,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",BURNSVILLE,MN,1,1,1,1
55338,26780,"Hutchinson, MN",GREEN ISLE,MN,0.006339144,0,0,0.006289308
55338,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",GREEN ISLE,MN,0.004754358,0,0,0.004716981
55338,99999,Not in CBSA,GREEN ISLE,MN,0.988906498,1,1,0.988993711
55339,26780,"Hutchinson, MN",HAMBURG,MN,0.014742015,0,0,0.014051522
55339,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",HAMBURG,MN,0.904176904,0.888888889,1,0.906323185
55339,99999,Not in CBSA,HAMBURG,MN,0.081081081,0.111111111,0,0.079625293
55340,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",HAMEL,MN,1,1,1,1
55341,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",HANOVER,MN,1,1,1,1
55342,99999,Not in CBSA,HECTOR,MN,1,1,1,1
55343,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",HOPKINS,MN,1,1,1,1
55344,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",EDEN PRAIRIE,MN,1,1,1,1
55345,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNETONKA,MN,1,1,1,1
55346,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",EDEN PRAIRIE,MN,1,1,1,1
55347,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",EDEN PRAIRIE,MN,1,1,1,1
55349,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",HOWARD LAKE,MN,1,1,1,1
55350,26780,"Hutchinson, MN",HUTCHINSON,MN,0.978671676,0.991389914,1,0.980544747
55350,99999,Not in CBSA,HUTCHINSON,MN,0.021328324,0.008610086,0,0.019455253
55352,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",JORDAN,MN,1,1,1,1
55353,41060,"St. Cloud, MN",KIMBALL,MN,0.822443182,0.906976744,0.888888889,0.82573179
55353,99999,Not in CBSA,KIMBALL,MN,0.177556818,0.093023256,0.111111111,0.17426821
55354,26780,"Hutchinson, MN",LESTER PRAIRIE,MN,1,1,1,1
55355,26780,"Hutchinson, MN",LITCHFIELD,MN,0.000211506,0,0,0.000188005
55355,99999,Not in CBSA,LITCHFIELD,MN,0.999788494,1,1,0.999811995
55356,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",LONG LAKE,MN,1,1,1,1
55357,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",LORETTO,MN,1,1,1,1
55358,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MAPLE LAKE,MN,1,1,1,1
55359,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MAPLE PLAIN,MN,1,1,1,1
55360,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MAYER,MN,1,1,1,1
55361,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNETONKA BEACH,MN,1,1,1,1
55362,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MONTICELLO,MN,1,1,1,1
55363,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MONTROSE,MN,1,1,1,1
55364,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MOUND,MN,1,1,1,1
55366,99999,Not in CBSA,NEW AUBURN,MN,1,0,1,1
55367,26780,"Hutchinson, MN",NEW GERMANY,MN,0.013824885,0,0,0.012820513
55367,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",NEW GERMANY,MN,0.986175115,1,1,0.987179487
55368,26780,"Hutchinson, MN",NORWOOD YOUNG AMERICA,MN,0.00990099,0.012048193,0,0.009654063
55368,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",NORWOOD YOUNG AMERICA,MN,0.99009901,0.987951807,1,0.990345937
55369,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",OSSEO,MN,1,1,1,1
55370,26780,"Hutchinson, MN",PLATO,MN,1,1,1,1
55371,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",PRINCETON,MN,0.991695228,0.995708155,1,0.992155443
55371,41060,"St. Cloud, MN",PRINCETON,MN,0.008304772,0.004291845,0,0.007844557
55372,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",PRIOR LAKE,MN,1,1,1,1
55373,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",ROCKFORD,MN,1,1,1,1
55374,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",ROGERS,MN,1,1,1,1
55375,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SAINT BONIFACIUS,MN,1,1,1,1
55376,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SAINT MICHAEL,MN,1,1,1,1
55377,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SANTIAGO,MN,0,1,0,1
55378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SAVAGE,MN,1,1,1,1
55379,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SHAKOPEE,MN,1,1,1,1
55381,26780,"Hutchinson, MN",SILVER LAKE,MN,0.994981179,1,1,0.995163241
55381,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SILVER LAKE,MN,0.005018821,0,0,0.004836759
55382,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SOUTH HAVEN,MN,0.413548081,0.6875,0.666666667,0.416666667
55382,41060,"St. Cloud, MN",SOUTH HAVEN,MN,0.488867835,0.25,0.333333333,0.486423221
55382,99999,Not in CBSA,SOUTH HAVEN,MN,0.097584083,0.0625,0,0.096910112
55384,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",SPRING PARK,MN,1,1,1,1
55385,26780,"Hutchinson, MN",STEWART,MN,0.761658031,1,1,0.77
55385,99999,Not in CBSA,STEWART,MN,0.238341969,0,0,0.23
55386,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",VICTORIA,MN,1,1,1,1
55387,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WACONIA,MN,1,1,1,1
55388,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WATERTOWN,MN,1,1,1,1
55389,41060,"St. Cloud, MN",WATKINS,MN,0.16108453,0.047619048,0.103448276,0.156226415
55389,99999,Not in CBSA,WATKINS,MN,0.83891547,0.952380952,0.896551724,0.843773585
55390,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WAVERLY,MN,1,1,1,1
55391,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WAYZATA,MN,1,1,1,1
55395,26780,"Hutchinson, MN",WINSTED,MN,0.969101124,1,1,0.971830986
55395,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",WINSTED,MN,0.030898876,0,0,0.028169014
55396,26780,"Hutchinson, MN",WINTHROP,MN,0.010138249,0,0,0.009795191
55396,99999,Not in CBSA,WINTHROP,MN,0.989861751,1,1,0.990204809
55397,26780,"Hutchinson, MN",YOUNG AMERICA,MN,0.007081039,0,0.022222222,0.007412898
55397,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",YOUNG AMERICA,MN,0.992918961,1,0.977777778,0.992587102
55398,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",ZIMMERMAN,MN,1,1,1,1
55401,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55402,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55403,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55404,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55405,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55406,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55407,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55408,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55409,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55410,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55411,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55412,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55413,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55414,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55415,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55416,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55417,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55418,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55419,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55420,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55421,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55422,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55423,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55424,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55425,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55426,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55427,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55428,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55429,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55430,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55431,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55432,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55433,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55434,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55435,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55436,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55437,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55438,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55439,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55440,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,1,1,1
55441,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55442,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55443,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55444,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55445,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55446,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55447,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55448,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55449,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55450,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55454,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55455,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55458,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,1,1
55467,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,1,0,1
55474,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,1,1,0,1
55479,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,1,1,1
55480,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,0,1,1
55487,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,1,1,1
55488,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",MINNEAPOLIS,MN,0,1,0,1
55601,99999,Not in CBSA,BEAVER BAY,MN,0,0,1,1
55602,20260,"Duluth, MN-WI",BRIMSON,MN,0.886363636,1,1,0.892857143
55602,99999,Not in CBSA,BRIMSON,MN,0.113636364,0,0,0.107142857
55603,99999,Not in CBSA,FINLAND,MN,1,1,1,1
55604,99999,Not in CBSA,GRAND MARAIS,MN,1,1,1,1
55605,99999,Not in CBSA,GRAND PORTAGE,MN,1,1,1,1
55606,99999,Not in CBSA,HOVLAND,MN,1,1,1,1
55607,99999,Not in CBSA,ISABELLA,MN,1,1,1,1
55609,99999,Not in CBSA,KNIFE RIVER,MN,1,0,1,1
55612,99999,Not in CBSA,LUTSEN,MN,1,1,1,1
55613,99999,Not in CBSA,SCHROEDER,MN,1,1,1,1
55614,99999,Not in CBSA,SILVER BAY,MN,1,1,1,1
55615,99999,Not in CBSA,TOFTE,MN,1,1,1,1
55616,20260,"Duluth, MN-WI",TWO HARBORS,MN,0.04822732,0.007843137,0,0.044704757
55616,99999,Not in CBSA,TWO HARBORS,MN,0.95177268,0.992156863,1,0.955295243
55702,20260,"Duluth, MN-WI",ALBORN,MN,1,1,1,1
55703,20260,"Duluth, MN-WI",ANGORA,MN,1,1,1,1
55704,99999,Not in CBSA,ASKOV,MN,1,1,1,1
55705,20260,"Duluth, MN-WI",AURORA,MN,1,1,1,1
55706,20260,"Duluth, MN-WI",BABBITT,MN,1,1,1,1
55707,20260,"Duluth, MN-WI",BARNUM,MN,1,1,1,1
55708,20260,"Duluth, MN-WI",BIWABIK,MN,1,1,1,1
55709,24330,"Grand Rapids, MN",BOVEY,MN,1,1,1,1
55710,20260,"Duluth, MN-WI",BRITT,MN,1,1,1,1
55711,20260,"Duluth, MN-WI",BROOKSTON,MN,1,1,1,1
55712,99999,Not in CBSA,BRUNO,MN,1,1,1,1
55713,20260,"Duluth, MN-WI",BUHL,MN,1,1,1,1
55716,24330,"Grand Rapids, MN",CALUMET,MN,1,0,1,1
55717,20260,"Duluth, MN-WI",CANYON,MN,1,1,1,1
55718,20260,"Duluth, MN-WI",CARLTON,MN,1,1,1,1
55719,20260,"Duluth, MN-WI",CHISHOLM,MN,1,1,1,1
55720,20260,"Duluth, MN-WI",CLOQUET,MN,1,1,1,1
55721,24330,"Grand Rapids, MN",COHASSET,MN,1,1,1,1
55722,24330,"Grand Rapids, MN",COLERAINE,MN,1,1,1,1
55723,20260,"Duluth, MN-WI",COOK,MN,0.909409702,0.916666667,0.761904762,0.908039648
55723,24330,"Grand Rapids, MN",COOK,MN,0.090590298,0.083333333,0.238095238,0.091960352
55724,20260,"Duluth, MN-WI",COTTON,MN,1,1,1,1
55725,20260,"Duluth, MN-WI",CRANE LAKE,MN,1,1,1,1
55726,20260,"Duluth, MN-WI",CROMWELL,MN,1,1,1,1
55731,20260,"Duluth, MN-WI",ELY,MN,0.877520905,0.944134078,0.983146067,0.886788353
55731,99999,Not in CBSA,ELY,MN,0.122479095,0.055865922,0.016853933,0.113211647
55732,20260,"Duluth, MN-WI",EMBARRASS,MN,1,1,1,1
55733,20260,"Duluth, MN-WI",ESKO,MN,1,1,1,1
55734,20260,"Duluth, MN-WI",EVELETH,MN,1,1,1,1
55735,99999,Not in CBSA,FINLAYSON,MN,1,1,1,1
55736,20260,"Duluth, MN-WI",FLOODWOOD,MN,0.945432977,0.953125,0.952380952,0.94612069
55736,24330,"Grand Rapids, MN",FLOODWOOD,MN,0.054567023,0.046875,0.047619048,0.05387931
55738,20260,"Duluth, MN-WI",FORBES,MN,1,1,1,1
55741,20260,"Duluth, MN-WI",GILBERT,MN,1,1,1,1
55742,24330,"Grand Rapids, MN",GOODLAND,MN,1,1,1,1
55744,24330,"Grand Rapids, MN",GRAND RAPIDS,MN,1,1,1,1
55745,24330,"Grand Rapids, MN",GRAND RAPIDS,MN,0,0,1,1
55746,20260,"Duluth, MN-WI",HIBBING,MN,0.995620758,0.998929336,1,0.996095238
55746,24330,"Grand Rapids, MN",HIBBING,MN,0.004379242,0.001070664,0,0.003904762
55748,24330,"Grand Rapids, MN",HILL CITY,MN,0.174123337,0,0,0.169811321
55748,99999,Not in CBSA,HILL CITY,MN,0.825876663,1,1,0.830188679
55749,20260,"Duluth, MN-WI",HOLYOKE,MN,0.785016287,0.5,1,0.789968652
55749,99999,Not in CBSA,HOLYOKE,MN,0.214983713,0.5,0,0.210031348
55750,20260,"Duluth, MN-WI",HOYT LAKES,MN,1,1,1,1
55751,20260,"Duluth, MN-WI",IRON,MN,1,1,0,1
55752,24330,"Grand Rapids, MN",JACOBSON,MN,0.061349693,0,0,0.06006006
55752,99999,Not in CBSA,JACOBSON,MN,0.938650307,1,1,0.93993994
55753,24330,"Grand Rapids, MN",KEEWATIN,MN,1,1,1,1
55756,20260,"Duluth, MN-WI",KERRICK,MN,0.042194093,0,0,0.041152263
55756,99999,Not in CBSA,KERRICK,MN,0.957805907,1,1,0.958847737
55757,20260,"Duluth, MN-WI",KETTLE RIVER,MN,1,1,1,1
55758,20260,"Duluth, MN-WI",KINNEY,MN,1,1,1,1
55760,99999,Not in CBSA,MCGREGOR,MN,1,1,1,1
55763,20260,"Duluth, MN-WI",MAKINEN,MN,1,1,1,1
55764,24330,"Grand Rapids, MN",MARBLE,MN,1,0,1,1
55765,20260,"Duluth, MN-WI",MEADOWLANDS,MN,1,1,1,1
55767,20260,"Duluth, MN-WI",MOOSE LAKE,MN,0.891160553,1,1,0.898712927
55767,99999,Not in CBSA,MOOSE LAKE,MN,0.108839447,0,0,0.101287073
55768,20260,"Duluth, MN-WI",MOUNTAIN IRON,MN,1,1,1,1
55769,20260,"Duluth, MN-WI",NASHWAUK,MN,0.003012048,0,0,0.002826855
55769,24330,"Grand Rapids, MN",NASHWAUK,MN,0.996987952,1,1,0.997173145
55771,20260,"Duluth, MN-WI",ORR,MN,0.935805991,0.975,1,0.937457045
55771,24330,"Grand Rapids, MN",ORR,MN,0.000713267,0,0,0.000687285
55771,99999,Not in CBSA,ORR,MN,0.063480742,0.025,0,0.06185567
55772,99999,Not in CBSA,NETT LAKE,MN,0,1,0,1
55775,24330,"Grand Rapids, MN",PENGILLY,MN,1,1,0,1
55779,20260,"Duluth, MN-WI",SAGINAW,MN,1,1,1,1
55780,20260,"Duluth, MN-WI",SAWYER,MN,1,1,0,1
55781,20260,"Duluth, MN-WI",SIDE LAKE,MN,0.851724138,1,0,0.85472973
55781,24330,"Grand Rapids, MN",SIDE LAKE,MN,0.148275862,0,0,0.14527027
55782,20260,"Duluth, MN-WI",SOUDAN,MN,1,1,1,1
55783,20260,"Duluth, MN-WI",STURGEON LAKE,MN,0.02398524,0,0,0.023241955
55783,99999,Not in CBSA,STURGEON LAKE,MN,0.97601476,1,1,0.976758045
55784,24330,"Grand Rapids, MN",SWAN RIVER,MN,1,1,0,1
55785,14660,"Brainerd, MN",SWATARA,MN,0.180722892,1,0,0.180232558
55785,99999,Not in CBSA,SWATARA,MN,0.819277108,0,1,0.819767442
55786,24330,"Grand Rapids, MN",TACONITE,MN,1,1,1,1
55787,20260,"Duluth, MN-WI",TAMARACK,MN,0.151832461,0,0,0.151436031
55787,99999,Not in CBSA,TAMARACK,MN,0.848167539,1,0,0.848563969
55790,20260,"Duluth, MN-WI",TOWER,MN,1,1,1,1
55791,20260,"Duluth, MN-WI",TWIG,MN,0,1,0,1
55792,20260,"Duluth, MN-WI",VIRGINIA,MN,1,1,1,1
55793,24330,"Grand Rapids, MN",WARBA,MN,1,1,1,1
55795,99999,Not in CBSA,WILLOW RIVER,MN,1,1,1,1
55796,20260,"Duluth, MN-WI",WINTON,MN,0.9921875,1,1,0.99270073
55796,99999,Not in CBSA,WINTON,MN,0.0078125,0,0,0.00729927
55797,20260,"Duluth, MN-WI",WRENSHALL,MN,1,1,1,1
55798,20260,"Duluth, MN-WI",WRIGHT,MN,0.997461929,1,1,0.997572816
55798,99999,Not in CBSA,WRIGHT,MN,0.002538071,0,0,0.002427184
55802,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55803,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55804,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55805,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55806,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55807,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55808,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55810,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55811,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55812,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55816,20260,"Duluth, MN-WI",DULUTH,MN,1,1,1,1
55901,40340,"Rochester, MN",ROCHESTER,MN,1,1,1,1
55902,40340,"Rochester, MN",ROCHESTER,MN,1,1,1,1
55903,40340,"Rochester, MN",ROCHESTER,MN,1,1,1,1
55904,40340,"Rochester, MN",ROCHESTER,MN,1,1,1,1
55905,40340,"Rochester, MN",ROCHESTER,MN,0,1,0,1
55906,40340,"Rochester, MN",ROCHESTER,MN,1,1,1,1
55909,12380,"Austin, MN",ADAMS,MN,1,1,1,1
55910,40340,"Rochester, MN",ALTURA,MN,0.151424288,0.060606061,0,0.144460028
55910,49100,"Winona, MN",ALTURA,MN,0.848575712,0.939393939,1,0.855539972
55912,10660,"Albert Lea, MN",AUSTIN,MN,0.017924104,0.004689332,0.001540832,0.016446482
55912,12380,"Austin, MN",AUSTIN,MN,0.982075896,0.995310668,0.998459168,0.983553518
55917,10660,"Albert Lea, MN",BLOOMING PRAIRIE,MN,0.049044586,0.03125,0,0.04756171
55917,12380,"Austin, MN",BLOOMING PRAIRIE,MN,0.051592357,0.015625,0,0.049367851
55917,36940,"Owatonna, MN",BLOOMING PRAIRIE,MN,0.789808917,0.875,0.962962963,0.795906081
55917,40340,"Rochester, MN",BLOOMING PRAIRIE,MN,0.10955414,0.078125,0.037037037,0.107164359
55918,12380,"Austin, MN",BROWNSDALE,MN,1,1,1,1
55919,29100,"La Crosse-Onalaska, WI-MN",BROWNSVILLE,MN,1,1,1,1
55920,40340,"Rochester, MN",BYRON,MN,1,1,1,1
55921,29100,"La Crosse-Onalaska, WI-MN",CALEDONIA,MN,1,1,1,1
55922,40340,"Rochester, MN",CANTON,MN,1,1,1,1
55923,40340,"Rochester, MN",CHATFIELD,MN,0.990909091,1,1,0.99178556
55923,49100,"Winona, MN",CHATFIELD,MN,0.009090909,0,0,0.00821444
55924,36940,"Owatonna, MN",CLAREMONT,MN,0.227194492,0.111111111,0,0.218390805
55924,40340,"Rochester, MN",CLAREMONT,MN,0.772805508,0.888888889,1,0.781609195
55925,49100,"Winona, MN",DAKOTA,MN,1,1,1,1
55926,12380,"Austin, MN",DEXTER,MN,1,1,1,1
55927,40340,"Rochester, MN",DODGE CENTER,MN,1,1,1,1
55929,40340,"Rochester, MN",DOVER,MN,1,1,1,1
55931,29100,"La Crosse-Onalaska, WI-MN",EITZEN,MN,1,1,1,1
55932,40340,"Rochester, MN",ELGIN,MN,1,1,1,1
55933,12380,"Austin, MN",ELKTON,MN,1,1,1,1
55934,40340,"Rochester, MN",EYOTA,MN,1,1,1,1
55935,40340,"Rochester, MN",FOUNTAIN,MN,1,1,1,1
55936,12380,"Austin, MN",GRAND MEADOW,MN,1,1,1,1
55939,40340,"Rochester, MN",HARMONY,MN,1,1,1,1
55940,12380,"Austin, MN",HAYFIELD,MN,0.005123826,0,0,0.004885993
55940,40340,"Rochester, MN",HAYFIELD,MN,0.994876174,1,1,0.995114007
55941,29100,"La Crosse-Onalaska, WI-MN",HOKAH,MN,1,1,1,1
55943,29100,"La Crosse-Onalaska, WI-MN",HOUSTON,MN,0.897269181,0.934782609,1,0.9
